City,City_Zone,Locality,Latitude_Longitude,Exact_Address,Property_Type,BHK,Carpet_Area_sqft,Built_up_Area_sqft,Plot_Area_sqft,Property_Age_Years,Floor_Total_Floors,Parking,Lift,Facing,Actual_Transaction_Price_INR,Rental_Price_INR,Builder,RERA_ID,Registration_Date,Metro_Highway_Distance_km,Nearby_Schools_Hospitals
Mumbai,West,Chembur,19.0788_75.2681,"Synthetic Address, Chembur, Mumbai",Apartment,1,486,631.8000000000001,0,13,7/15,2 Open,1,North-West,48209587.646466374,91666.92517336969,Builder 13,P7218602367,2025-11-28,8.9,2 Schools / 4 Hospitals
Nashik,North,Mahatma Nagar,21.8104_76.1328,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,1,594,772.2,0,14,5/27,3 Open,4,South,3658219.0092437738,8749.09172469254,Builder 26,P3810082662,2025-12-17,6.6,2 Schools / 2 Hospitals
Nashik,South,Gangapur Road,20.2366_74.2003,"Synthetic Address, Gangapur Road, Nashik",Apartment,3,1356,1762.8,0,3,19/35,0 Covered,1,North-West,16897057.484054707,32794.46461211539,Builder 12,P4031584540,2025-07-28,6.5,3 Schools / 2 Hospitals
Nagpur,South,Dabha,19.3322_76.7833,"Synthetic Address, Dabha, Nagpur",Apartment,3,1581,2055.3,0,5,1/3,0 Covered,3,North-West,14770489.68864841,25428.81747305773,Builder 34,P1627317010,2024-01-08,1.9,1 Schools / 5 Hospitals
Mumbai,North,Bandra,18.2209_77.7766,"Synthetic Address, Bandra, Mumbai",Apartment,2,836,1086.8,0,6,16/23,3 Covered,3,South,49370253.7423851,124108.91764642537,Builder 14,P1865959093,2024-06-02,1.0,3 Schools / 4 Hospitals
Pune,South,Kharadi,18.2849_77.9792,"Synthetic Address, Kharadi, Pune",Apartment,3,1458,1895.4,0,20,6/39,1 Covered,1,South,16019470.994200183,39294.83215473738,Builder 35,P8100462766,2025-09-25,3.5,4 Schools / 3 Hospitals
Nagpur,South,Mihan,21.9512_77.3401,"Synthetic Address, Mihan, Nagpur",Apartment,3,1614,2098.2000000000003,0,12,24/31,3 Open,3,North-West,26857315.15128198,47731.07217021429,Builder 28,P5796510824,2025-08-05,6.2,3 Schools / 2 Hospitals
Nagpur,South,Wathoda,21.5978_74.8942,"Synthetic Address, Wathoda, Nagpur",Apartment,1,479,622.7,0,8,1/7,1 Open,1,East,2542313.2719469625,5375.14892682968,Builder 8,P9810508784,2024-07-29,9.9,2 Schools / 2 Hospitals
Nashik,East,Mahatma Nagar,18.5178_72.3091,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,4,2364,3073.2000000000003,0,11,4/31,0 Open,2,South,10345763.845314333,32169.901812684042,Builder 8,P3414591049,2025-08-20,3.6,3 Schools / 5 Hospitals
Pune,North,Hinjewadi,19.2883_73.0037,"Synthetic Address, Hinjewadi, Pune",Apartment,2,1096,1424.8,0,5,12/36,0 Open,2,North-West,11089880.386236466,26646.673599923044,Builder 31,NA,2025-08-11,3.6,3 Schools / 5 Hospitals
Nagpur,West,Dabha,20.9845_78.7031,"Synthetic Address, Dabha, Nagpur",Apartment,2,1090,1417.0,0,9,35/37,1 Open,3,West,12001160.892431848,35674.65977808694,Builder 40,NA,2025-12-24,6.2,4 Schools / 3 Hospitals
Pune,South,NIBM Road,20.4936_74.1562,"Synthetic Address, NIBM Road, Pune",Apartment,2,1196,1554.8,0,8,25/34,0 Open,3,North-West,11246962.219536569,33164.11425140376,Builder 15,P6799884925,2025-05-09,6.3,2 Schools / 2 Hospitals
Pune,West,Balewadi,19.1303_76.1435,"Synthetic Address, Balewadi, Pune",Apartment,2,1048,1362.4,0,5,18/33,0 Covered,1,East,9518048.682613717,26899.862455075923,Builder 3,P3839978178,2025-09-17,7.9,5 Schools / 5 Hospitals
Nagpur,North,Katol Road,18.1791_72.9310,"Synthetic Address, Katol Road, Nagpur",Apartment,2,1092,1419.6000000000001,0,9,1/15,3 Covered,3,North-West,14615162.202538125,48635.90469426106,Builder 20,P3478093132,2026-05-30,8.3,1 Schools / 1 Hospitals
Pune,West,Hadapsar,19.3846_75.2694,"Synthetic Address, Hadapsar, Pune",Apartment,2,1012,1315.6000000000001,0,10,33/36,2 Covered,1,North,10862658.256051086,22405.674899756497,Builder 38,P8617236259,2025-04-27,8.5,1 Schools / 4 Hospitals
Nashik,West,Indira Nagar,19.8879_77.3046,"Synthetic Address, Indira Nagar, Nashik",Apartment,3,1488,1934.4,0,6,34/37,2 Open,3,North-West,5238622.195565629,9700.665993793435,Builder 38,P3588496346,2024-12-09,2.1,1 Schools / 3 Hospitals
Pune,West,Pimpri,20.0482_79.0110,"Synthetic Address, Pimpri, Pune",Apartment,3,1464,1903.2,0,9,2/3,0 Covered,3,East,13869600.72829733,32143.826034260608,Builder 22,NA,2024-06-19,9.9,4 Schools / 4 Hospitals
Nashik,West,Indira Nagar,19.5373_79.8609,"Synthetic Address, Indira Nagar, Nashik",Apartment,2,836,1086.8,0,8,3/5,3 Open,3,South,3656319.576565329,6887.917878943167,Builder 19,P6700765792,2025-09-14,7.6,5 Schools / 5 Hospitals
Pune,South,Pimpri,18.9102_75.5508,"Synthetic Address, Pimpri, Pune",Apartment,2,1074,1396.2,0,7,39/39,3 Covered,3,North-West,14187747.456353633,42081.427306545134,Builder 42,NA,2024-08-03,2.2,4 Schools / 3 Hospitals
Mumbai,South,Borivali,20.4252_72.5897,"Synthetic Address, Borivali, Mumbai",Apartment,2,842,1094.6000000000001,0,19,30/36,3 Open,3,West,70577671.85301158,217214.5696515387,Builder 1,P4937926522,2025-09-13,2.0,5 Schools / 2 Hospitals
Mumbai,North,Andheri,20.6347_76.6961,"Synthetic Address, Andheri, Mumbai",Apartment,1,480,624.0,0,8,8/25,0 Covered,4,North-East,39217129.83170751,118334.27510059148,Builder 11,NA,2026-04-06,1.6,5 Schools / 5 Hospitals
Mumbai,West,Andheri,18.4548_77.4757,"Synthetic Address, Andheri, Mumbai",Apartment,4,2036,2646.8,0,16,8/15,2 Open,3,South,222763802.7729533,527063.254315131,Builder 45,P3531785706,2024-11-28,5.1,2 Schools / 4 Hospitals
Mumbai,North,Mira Road,19.8660_74.4872,"Synthetic Address, Mira Road, Mumbai",Apartment,2,1112,1445.6000000000001,0,15,8/10,2 Open,4,East,83651626.41587394,236887.27743698345,Builder 42,P3941236239,2025-06-01,8.4,1 Schools / 2 Hospitals
Nashik,East,Pathardi Phata,19.0597_72.6062,"Synthetic Address, Pathardi Phata, Nashik",Apartment,3,1752,2277.6,0,16,24/39,0 Covered,4,East,19379080.15471434,34895.609445309936,Builder 17,P9528672553,2025-01-26,3.5,4 Schools / 1 Hospitals
Nashik,South,Mahatma Nagar,21.6644_73.3171,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,2,1184,1539.2,0,13,22/31,2 Open,2,North-East,12090112.726638826,27180.515488358895,Builder 22,P8797306117,2025-03-11,2.7,4 Schools / 3 Hospitals
Nashik,North,Mahatma Nagar,20.5500_75.4186,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,2,1046,1359.8,0,3,1/25,3 Covered,1,North-West,11806427.536065578,37535.44905782183,Builder 33,P3332214223,2026-06-02,6.1,4 Schools / 5 Hospitals
Nashik,East,Panchvati,21.8887_77.6938,"Synthetic Address, Panchvati, Nashik",Apartment,3,1677,2180.1,0,10,1/9,2 Open,2,West,22709992.372917227,51566.44776760365,Builder 28,P8239835452,2026-05-09,4.2,1 Schools / 5 Hospitals
Mumbai,South,Worli,20.1005_75.9461,"Synthetic Address, Worli, Mumbai",Apartment,3,1716,2230.8,0,16,6/15,0 Covered,2,East,48777232.07912469,139503.15162552518,Builder 15,P7014911925,2026-04-16,5.7,2 Schools / 1 Hospitals
Nashik,East,Gangapur Road,19.0122_72.1206,"Synthetic Address, Gangapur Road, Nashik",Apartment,3,1293,1680.9,0,19,7/7,0 Covered,4,West,12441370.459837431,41121.85213366162,Builder 11,P6200122206,2024-05-15,4.5,2 Schools / 5 Hospitals
Nashik,South,Panchvati,18.0229_72.7370,"Synthetic Address, Panchvati, Nashik",Apartment,1,575,747.5,0,9,1/10,3 Open,2,South,3766524.921464057,12450.515527661511,Builder 32,P7939416448,2025-06-16,3.7,5 Schools / 2 Hospitals
Pune,North,Kharadi,19.0600_79.7035,"Synthetic Address, Kharadi, Pune",Apartment,1,529,687.7,0,4,18/37,3 Open,3,North,4086256.2054373156,11705.96319245858,Builder 9,P3087739498,2024-09-12,9.5,4 Schools / 5 Hospitals
Nagpur,East,Manish Nagar,19.5275_72.7298,"Synthetic Address, Manish Nagar, Nagpur",Apartment,1,516,670.8000000000001,0,19,4/20,1 Open,3,South,9048361.721598417,25066.239514790937,Builder 14,P1009209437,2024-09-16,8.4,3 Schools / 5 Hospitals
Nagpur,East,Wardha Road,20.5361_72.1930,"Synthetic Address, Wardha Road, Nagpur",Apartment,1,537,698.1,0,5,20/37,1 Covered,4,West,7288275.323400543,18794.8761428577,Builder 11,P3476757282,2024-05-01,9.9,1 Schools / 4 Hospitals
Mumbai,East,Mira Road,21.2890_75.6685,"Synthetic Address, Mira Road, Mumbai",Apartment,4,1944,2527.2000000000003,0,7,22/29,2 Covered,1,North,45834996.71971851,119066.30035148672,Builder 49,P5745402786,2024-02-25,7.4,2 Schools / 5 Hospitals
Nagpur,Central,Wathoda,20.5554_73.3217,"Synthetic Address, Wathoda, Nagpur",Apartment,4,2252,2927.6,0,20,7/16,0 Open,4,West,29782422.96809962,89578.72211877872,Builder 18,P6139523634,2026-01-04,8.9,5 Schools / 3 Hospitals
Pune,East,NIBM Road,20.4240_76.2758,"Synthetic Address, NIBM Road, Pune",Apartment,4,2180,2834.0,0,11,20/29,0 Open,1,North-East,17063472.78751613,38313.020837808726,Builder 15,NA,2025-04-20,7.4,1 Schools / 1 Hospitals
Nashik,South,Panchvati,19.9610_74.2840,"Synthetic Address, Panchvati, Nashik",Apartment,3,1623,2109.9,0,0,5/15,2 Open,3,South,12377194.907657573,31000.6526944691,Builder 26,P9643632092,2025-06-07,4.3,1 Schools / 5 Hospitals
Mumbai,North,Borivali,19.8746_72.1638,"Synthetic Address, Borivali, Mumbai",Apartment,1,597,776.1,0,19,3/4,2 Open,3,West,33192003.255547658,76148.25406671972,Builder 25,NA,2025-11-05,9.6,1 Schools / 1 Hospitals
Nagpur,West,Dharampeth,19.7014_78.3753,"Synthetic Address, Dharampeth, Nagpur",Apartment,1,568,738.4,0,12,6/14,2 Open,3,North-East,8422485.13056264,23459.882823092335,Builder 47,P6286931490,2026-04-26,8.5,4 Schools / 5 Hospitals
Nagpur,West,Wardha Road,19.7562_72.6642,"Synthetic Address, Wardha Road, Nagpur",Apartment,3,1440,1872.0,0,16,24/28,1 Covered,2,West,22678650.95075631,56409.60895163769,Builder 2,NA,2025-07-21,3.2,4 Schools / 3 Hospitals
Nashik,West,Panchvati,20.8794_72.8618,"Synthetic Address, Panchvati, Nashik",Apartment,2,1140,1482.0,0,2,5/6,3 Open,4,North-East,15204760.46384437,30897.05443533439,Builder 2,P5089795147,2024-04-30,9.8,4 Schools / 1 Hospitals
Pune,South,NIBM Road,21.7757_78.4266,"Synthetic Address, NIBM Road, Pune",Plot,0,0,0,3726,5,0/1,1 Open,0,North-West,42997177.807476886,0,Builder 48,P5471126892,2025-09-04,4.9,4 Schools / 5 Hospitals
Nagpur,East,Dharampeth,20.3757_75.0523,"Synthetic Address, Dharampeth, Nagpur",Apartment,2,1162,1510.6000000000001,0,5,10/31,1 Open,3,North-West,5974563.201477522,17774.17549532915,Builder 34,NA,2024-04-14,5.8,1 Schools / 5 Hospitals
Pune,South,Pimpri,21.8591_79.6436,"Synthetic Address, Pimpri, Pune",Apartment,3,1434,1864.2,0,18,14/34,0 Covered,1,West,14729099.148094317,48846.11066162429,Builder 28,P4538876036,2024-07-30,3.5,2 Schools / 5 Hospitals
Pune,North,NIBM Road,18.1914_79.7891,"Synthetic Address, NIBM Road, Pune",Apartment,1,517,672.1,0,16,5/7,0 Covered,1,East,5868680.68953887,14165.73876079983,Builder 19,P3868542426,2024-11-05,9.9,4 Schools / 1 Hospitals
Pune,West,Baner,18.6468_76.0279,"Synthetic Address, Baner, Pune",Apartment,3,1467,1907.1000000000001,0,19,9/19,1 Open,4,East,18953883.745953947,49934.26434018513,Builder 32,P3795576327,2024-09-15,6.4,5 Schools / 4 Hospitals
Mumbai,South,Chembur,18.4087_73.4252,"Synthetic Address, Chembur, Mumbai",Apartment,2,1184,1539.2,0,4,5/22,0 Covered,1,East,15980246.078740828,43994.19525483825,Builder 25,NA,2025-04-22,5.4,5 Schools / 3 Hospitals
Pune,South,Balewadi,18.3855_76.2522,"Synthetic Address, Balewadi, Pune",Apartment,1,550,715.0,0,14,5/7,3 Covered,4,North-West,5325764.727865549,16442.877533694707,Builder 38,P4014968296,2025-05-24,8.5,2 Schools / 1 Hospitals
Pune,North,Pimpri,19.8212_74.3127,"Synthetic Address, Pimpri, Pune",Apartment,1,409,531.7,0,16,2/6,1 Open,1,West,3578091.3996630916,10648.976097990955,Builder 18,NA,2024-07-10,5.7,4 Schools / 4 Hospitals
Pune,East,Kharadi,20.8667_76.0438,"Synthetic Address, Kharadi, Pune",Apartment,3,1332,1731.6000000000001,0,11,1/3,2 Covered,1,East,16310932.128913876,51826.13429385535,Builder 47,NA,2025-08-17,5.1,4 Schools / 2 Hospitals
Pune,North,Hadapsar,21.2390_74.6322,"Synthetic Address, Hadapsar, Pune",Apartment,2,1030,1339.0,0,13,6/23,2 Open,1,North-West,10448411.474156115,21356.16250203385,Builder 16,NA,2026-01-20,9.7,5 Schools / 2 Hospitals
Mumbai,South,Powai,18.7825_73.0912,"Synthetic Address, Powai, Mumbai",Apartment,2,954,1240.2,0,17,8/15,2 Open,1,South,41911963.942726806,113780.35989318522,Builder 42,NA,2024-05-05,8.5,2 Schools / 4 Hospitals
Pune,West,Wagholi,20.3795_79.3801,"Synthetic Address, Wagholi, Pune",Apartment,2,1140,1482.0,0,17,1/37,3 Covered,1,North-East,11291314.912513727,25302.030873075026,Builder 27,P3651252721,2024-08-15,9.5,2 Schools / 4 Hospitals
Mumbai,West,Borivali,19.1845_78.2457,"Synthetic Address, Borivali, Mumbai",Apartment,2,922,1198.6000000000001,0,0,18/21,3 Open,1,South,20395541.89645862,37403.90359732534,Builder 18,P4533950035,2026-03-28,3.4,1 Schools / 4 Hospitals
Pune,South,Kharadi,21.7339_79.5569,"Synthetic Address, Kharadi, Pune",Apartment,3,1428,1856.4,0,16,3/15,3 Open,2,North,17060441.148400515,46492.00039166664,Builder 7,NA,2024-10-14,3.0,1 Schools / 5 Hospitals
Nagpur,North,Katol Road,19.4139_74.1777,"Synthetic Address, Katol Road, Nagpur",Apartment,2,938,1219.4,0,9,6/13,0 Covered,3,North,9703006.981749684,29090.116354804024,Builder 3,P3059851344,2025-06-09,3.9,2 Schools / 4 Hospitals
Nagpur,Central,Katol Road,18.1725_77.2680,"Synthetic Address, Katol Road, Nagpur",Villa/Row House,4,2328,3026.4,5808.353548185744,19,0/1,0 Covered,0,North-East,10202937.707816968,24383.56455394809,Builder 18,P9772149693,2024-05-12,1.8,4 Schools / 4 Hospitals
Pune,East,NIBM Road,19.2738_79.7896,"Synthetic Address, NIBM Road, Pune",Apartment,3,1380,1794.0,0,20,24/26,0 Covered,1,West,16465293.59325259,42390.539236858094,Builder 18,P2393271761,2024-01-31,5.9,4 Schools / 3 Hospitals
Mumbai,North,Bandra,21.0109_75.9297,"Synthetic Address, Bandra, Mumbai",Apartment,2,1092,1419.6000000000001,0,3,10/19,0 Covered,2,North-East,38631207.58072399,80963.290041635,Builder 13,P8377595867,2025-02-25,7.1,5 Schools / 3 Hospitals
Nagpur,Central,Wardha Road,20.5730_77.2704,"Synthetic Address, Wardha Road, Nagpur",Apartment,2,872,1133.6000000000001,0,5,28/31,3 Open,3,West,6408947.082652761,12181.242462721593,Builder 3,NA,2024-01-15,3.3,4 Schools / 4 Hospitals
Mumbai,South,Bandra,18.2737_78.0463,"Synthetic Address, Bandra, Mumbai",Apartment,2,1048,1362.4,0,10,6/20,1 Covered,3,North-West,91092375.94977595,244887.71744174065,Builder 27,P3332935930,2024-12-10,3.8,3 Schools / 4 Hospitals
Pune,South,Baner,20.3671_78.3623,"Synthetic Address, Baner, Pune",Apartment,4,1648,2142.4,0,11,3/24,3 Open,2,West,12657251.251873655,25618.438082754295,Builder 28,P8914156495,2025-06-06,3.6,3 Schools / 5 Hospitals
Pune,West,Wagholi,18.7705_75.7962,"Synthetic Address, Wagholi, Pune",Plot,0,0,0,2873,7,0/3,0 Covered,0,South,32375158.75236334,0,Builder 42,P6255769926,2024-10-30,3.4,1 Schools / 4 Hospitals
Mumbai,West,Chembur,19.3964_75.9254,"Synthetic Address, Chembur, Mumbai",Apartment,2,888,1154.4,0,10,18/40,0 Open,3,North,49374104.2029567,108403.83602246789,Builder 28,P9937983472,2024-04-21,9.9,3 Schools / 1 Hospitals
Mumbai,West,Bandra,19.3221_72.2271,"Synthetic Address, Bandra, Mumbai",Apartment,2,962,1250.6000000000001,0,16,12/18,1 Open,2,North-West,13838239.926418336,40081.25672334758,Builder 1,P1189271864,2024-12-20,8.9,1 Schools / 2 Hospitals
Nagpur,West,Manish Nagar,20.7580_75.1451,"Synthetic Address, Manish Nagar, Nagpur",Villa/Row House,3,1737,2258.1,2904.280039938896,1,0/2,2 Open,0,North,21924775.593854282,54404.227458650894,Builder 6,P6649422553,2026-01-17,9.8,5 Schools / 1 Hospitals
Nashik,North,Gangapur Road,20.4569_79.0837,"Synthetic Address, Gangapur Road, Nashik",Apartment,2,940,1222.0,0,9,16/16,3 Open,4,North-West,11747642.689248124,31654.138421764987,Builder 39,NA,2024-09-03,6.5,3 Schools / 4 Hospitals
Mumbai,West,Powai,20.2511_75.6047,"Synthetic Address, Powai, Mumbai",Apartment,2,1146,1489.8,0,12,4/28,3 Open,3,North-East,35062293.61251245,82833.311472001,Builder 37,P2731528448,2025-01-07,5.1,1 Schools / 2 Hospitals
Nashik,North,Pathardi Phata,21.9727_77.3970,"Synthetic Address, Pathardi Phata, Nashik",Apartment,1,491,638.3000000000001,0,18,1/26,3 Open,4,North,2647230.281264443,6755.421183847251,Builder 44,P2886322618,2024-12-14,3.5,1 Schools / 1 Hospitals
Pune,North,Wagholi,21.2034_73.2480,"Synthetic Address, Wagholi, Pune",Apartment,2,932,1211.6000000000001,0,2,14/27,2 Covered,3,North-West,9564537.796767699,25612.079250969564,Builder 15,P3145454937,2025-07-22,6.1,5 Schools / 1 Hospitals
Pune,West,Pimpri,19.0818_72.1719,"Synthetic Address, Pimpri, Pune",Apartment,3,1413,1836.9,0,13,8/17,1 Open,4,North-West,10062342.566648256,21934.682430532357,Builder 25,NA,2024-05-24,6.2,1 Schools / 5 Hospitals
Nagpur,West,Besa,20.0849_76.7695,"Synthetic Address, Besa, Nagpur",Apartment,2,898,1167.4,0,16,22/24,1 Open,2,South,15084859.780992853,27272.953526721143,Builder 21,P5081893741,2024-07-14,7.4,4 Schools / 2 Hospitals
Nashik,South,Mahatma Nagar,18.8133_72.6904,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,3,1386,1801.8,0,8,31/34,2 Open,2,North-West,5023681.866235128,16348.637091058265,Builder 17,P5585772800,2025-09-04,2.8,5 Schools / 4 Hospitals
Pune,South,Pimpri,19.0444_78.4083,"Synthetic Address, Pimpri, Pune",Plot,0,0,0,4838,14,0/2,3 Open,0,North,32251320.525435448,0,Builder 12,P5785532090,2024-12-24,4.4,5 Schools / 5 Hospitals
Nagpur,South,Manish Nagar,21.0957_79.1829,"Synthetic Address, Manish Nagar, Nagpur",Apartment,1,520,676.0,0,16,4/10,0 Open,3,South,7456136.489498175,15641.19795099267,Builder 12,NA,2024-01-18,9.8,4 Schools / 3 Hospitals
Nagpur,South,Dabha,19.1255_79.3989,"Synthetic Address, Dabha, Nagpur",Apartment,1,590,767.0,0,13,14/32,0 Covered,4,South,7014716.800145668,22846.600730863833,Builder 19,P6052884964,2025-03-19,7.1,3 Schools / 5 Hospitals
Mumbai,West,Mira Road,21.6858_76.1253,"Synthetic Address, Mira Road, Mumbai",Apartment,2,1160,1508.0,0,1,1/10,0 Covered,1,North-East,44897695.98554628,127179.94651538198,Builder 10,P9799734219,2025-10-22,6.6,2 Schools / 2 Hospitals
Nashik,East,Panchvati,18.6836_74.8976,"Synthetic Address, Panchvati, Nashik",Apartment,1,401,521.3000000000001,0,10,4/7,3 Open,3,North-West,2092656.860584466,3651.3725277975923,Builder 25,NA,2025-05-15,6.9,3 Schools / 5 Hospitals
Mumbai,North,Andheri,21.6400_78.4932,"Synthetic Address, Andheri, Mumbai",Villa/Row House,2,974,1266.2,2125.5107301528956,0,0/2,3 Covered,0,East,25305141.943855695,58462.41526358191,Builder 46,P6747244086,2026-05-20,8.2,3 Schools / 2 Hospitals
Nashik,South,Panchvati,19.7893_74.6051,"Synthetic Address, Panchvati, Nashik",Apartment,2,1128,1466.4,0,2,39/39,3 Open,4,East,5620795.638230273,9512.583545199319,Builder 26,P4289703682,2025-06-24,2.5,1 Schools / 3 Hospitals
Nashik,East,Jail Road,18.8805_75.9454,"Synthetic Address, Jail Road, Nashik",Apartment,3,1689,2195.7000000000003,0,20,3/35,3 Open,3,North-West,5838307.49400471,9960.981797425642,Builder 8,P6153774953,2024-12-30,8.4,2 Schools / 5 Hospitals
Mumbai,West,Chembur,19.3723_75.2527,"Synthetic Address, Chembur, Mumbai",Apartment,3,1266,1645.8,0,4,16/28,2 Covered,4,West,83045737.2285349,164525.53954088083,Builder 44,P7479489379,2025-01-10,9.0,3 Schools / 1 Hospitals
Nagpur,South,Besa,18.0267_72.1604,"Synthetic Address, Besa, Nagpur",Apartment,2,1090,1417.0,0,16,2/15,3 Open,2,East,20649467.613226514,62300.69703178469,Builder 47,P1193519502,2024-01-19,2.9,5 Schools / 2 Hospitals
Nagpur,North,Mihan,19.3074_78.7243,"Synthetic Address, Mihan, Nagpur",Apartment,2,1132,1471.6000000000001,0,7,13/19,3 Covered,1,North-West,6251919.439272951,18648.768629805436,Builder 48,NA,2026-05-17,3.9,4 Schools / 3 Hospitals
Nashik,East,Gangapur Road,21.5912_72.0967,"Synthetic Address, Gangapur Road, Nashik",Apartment,2,844,1097.2,0,8,15/25,3 Open,3,South,3412466.147082845,8513.206828022912,Builder 39,NA,2024-07-16,5.5,1 Schools / 2 Hospitals
Mumbai,North,Borivali,20.9506_75.4246,"Synthetic Address, Borivali, Mumbai",Villa/Row House,1,506,657.8000000000001,1148.202133013067,4,0/1,0 Covered,0,North-East,17037986.53910973,49038.70451522307,Builder 9,NA,2026-05-20,9.6,2 Schools / 5 Hospitals
Mumbai,South,Andheri,18.7993_78.3185,"Synthetic Address, Andheri, Mumbai",Villa/Row House,2,816,1060.8,1501.8527294588905,19,0/1,2 Covered,0,South,39543678.217943564,126665.31437654373,Builder 22,NA,2025-01-21,4.3,4 Schools / 5 Hospitals
Nashik,East,Jail Road,20.0109_72.6998,"Synthetic Address, Jail Road, Nashik",Apartment,1,418,543.4,0,3,24/32,2 Open,1,East,1971286.6535983656,4947.721048875387,Builder 48,NA,2025-05-01,7.7,3 Schools / 2 Hospitals
Nashik,West,Mahatma Nagar,21.8453_77.0928,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,1,440,572.0,0,18,18/20,1 Covered,1,East,4693873.002131269,11207.340563730546,Builder 43,P2895057880,2025-10-20,2.4,4 Schools / 4 Hospitals
Nagpur,North,Manish Nagar,19.2804_74.0396,"Synthetic Address, Manish Nagar, Nagpur",Apartment,3,1284,1669.2,0,10,9/10,0 Open,1,East,5916279.902456001,10245.890580951896,Builder 12,P8468458815,2024-04-19,4.4,1 Schools / 4 Hospitals
Nagpur,Central,Besa,18.8813_73.8892,"Synthetic Address, Besa, Nagpur",Apartment,2,878,1141.4,0,19,18/37,1 Covered,2,North,4997273.228619936,10546.907247956518,Builder 3,P7345709707,2024-10-01,8.5,5 Schools / 1 Hospitals
Pune,South,Baner,18.5827_77.0919,"Synthetic Address, Baner, Pune",Apartment,2,1072,1393.6000000000001,0,11,20/33,1 Covered,1,West,10327856.537024666,25495.57170928261,Builder 23,P3359234727,2024-10-17,9.8,2 Schools / 3 Hospitals
Mumbai,West,Bandra,21.7863_78.5564,"Synthetic Address, Bandra, Mumbai",Apartment,2,1122,1458.6000000000001,0,2,10/28,2 Open,4,North,25544429.92333117,59858.778922786325,Builder 37,P8756304821,2024-02-01,7.2,1 Schools / 5 Hospitals
Nagpur,Central,Mihan,19.7958_79.2245,"Synthetic Address, Mihan, Nagpur",Apartment,4,2192,2849.6,0,17,7/7,1 Covered,2,North-West,36817823.198427334,90641.40465121779,Builder 24,P2804381900,2024-11-03,1.5,2 Schools / 3 Hospitals
Pune,North,Kharadi,21.1244_79.4899,"Synthetic Address, Kharadi, Pune",Apartment,4,2208,2870.4,0,5,25/27,0 Covered,2,West,14289907.415785942,33440.00692831317,Builder 6,P5870821321,2025-06-12,4.7,5 Schools / 4 Hospitals
